bsbl_id,bs_theme,bs_subtheme,bs_year,bs_name,bs_minifigures,bs_pieces,bs_rrp,bs_owned,bs_owned_new,bs_owned_used,bs_wanted,bs_value_new,bs_value_used,bl_sold_qty_new,bl_sold_avgprice_new,bl_sold_qty_used,bl_sold_avgprice_used,bl_offer_qty_new,bl_offer_avgprice_new,bl_offer_qty_used,bl_offer_avgprice_used
BLUEWATER-1,Promotional,LEGO brand stores,2014,Bluewater 15th birthday minifigure pack,,,,0,0,0,0,,,,,,,,,,
BRICKJOURNAL027-1,Books,Magazines/BrickJournal,2014,BrickJournal Issue 27,,,8.95,0,0,0,0,,,,,,,,,,
BRICKJOURNAL028-1,Books,Magazines/BrickJournal,2014,BrickJournal Issue 28,,,8.95,0,0,0,0,,,,,,,,,,
BRICKJOURNAL029-1,Books,Magazines/BrickJournal,2014,BrickJournal Issue 29,,,8.95,0,0,0,0,,,,,,,,,,
BRICKJOURNAL030-1,Books,Magazines/BrickJournal,2014,BrickJournal Issue 30,,,8.95,0,0,0,0,,,,,,,,,,
BRICKJOURNAL031-1,Books,Magazines/BrickJournal,2014,BrickJournal Issue 31,,,8.95,0,0,0,0,,,,,,,,,,
CLERMONTFERRAND-1,Promotional,LEGO brand store opening set,2014,Clermont-Ferrand Exclusive Minifigure Pack,,16.0,,0,0,0,0,338.56,,,,,,1.0,999.0,,
COMCON034-1,Marvel Super Heroes,Promotional,2014,Rocket Raccoon's Warbird,1.0,145.0,39.99,0,0,0,0,496.15,,1.0,496.15,,,10.0,434.59,4.0,131.71
COMCON035-1,Marvel Super Heroes,Promotional,2014,The Collector,1.0,8.0,,0,0,0,0,680.0,,,,,,16.0,2093.26,1.0,1299.99
COMCON036-1,DC Comics Super Heroes,Promotional,2014,Batman of Zur-En-Arrh,1.0,6.0,,0,0,0,0,1327.99,1000.0,3.0,1101.38,,,18.0,1823.69,,
COMCON037-1,DC Comics Super Heroes,Promotional,2014,Batman Classic TV Series Batmobile,2.0,152.0,,0,0,0,0,581.21,66.52,1.0,581.21,,,10.0,608.34,3.0,116.41
COMCON038-1,The Hobbit,Promotional,2014,Bard the Bowman,1.0,5.0,,0,0,0,0,388.07,120.0,1.0,388.07,,,12.0,472.3,1.0,250.0
COMCON039-1,Star Wars,Promotional,2014,The Ghost Starship,1.0,132.0,,0,0,0,0,754.82,95.0,1.0,754.82,,,9.0,848.14,4.0,117.96
COMCON040-1,The LEGO Movie,Promotional,2014,Unikitty -- CuteseyKitty / CheeryKitty,1.0,16.0,,0,0,0,0,258.84,195.0,2.0,176.0,,,5.0,350.22,,
COMCON042-1,Bionicle,Promotional,2014,Exclusive Tahu Mask,,1.0,,0,0,0,0,269.99,150.0,,,,,11.0,352.12,,
EMMET-1,The LEGO Movie,Promotional,2014,The LEGO Movie Promotional Figure - Emmet,1.0,1.0,,0,0,0,0,55.0,76.58,1.0,55.0,1.0,76.58,2.0,113.42,1.0,54.0
EMMETSCAR-1,The LEGO Movie,Promotional,2014,Emmet's Car/Fly Car,,40.0,,0,0,0,0,,,,,,,,,,
FANEXPO001-1,Star Wars,Promotional,2014,The Ghost Starship,1.0,134.0,,0,0,0,0,754.61,300.0,,,,,8.0,952.32,,
FLATIRON-1,Promotional,LEGO brand store opening set,2014,Flatiron Exclusive Minifigure Pack,,,,0,0,0,0,100.0,,,,,,2.0,178.62,,
ISBN9781409347309-1,Books,Dorling Kindersley,2014,"LEGO Star Wars: The Visual Dictionary, Updated and Expanded",1.0,4.0,21.99,0,0,0,0,,,,,,,,,,
ISBN9781409347385-1,Books,Dorling Kindersley,2014,LEGO Star Wars: The Dark Side,1.0,5.0,16.99,0,0,0,0,,,,,,,,,,
ISBN9781409350545-1,Books,Dorling Kindersley,2014,LEGO Legends of Chima: Character Encyclopedia,1.0,10.0,18.99,0,0,0,0,,,,,,,,,,
ISBN9781409354437-1,Books,Dorling Kindersley,2014,"LEGO Ninjago: Brickmaster, Updated and Expanded",,,,0,0,0,0,,,,,,,,,,
ISBN9781438004112-1,Books,Barron's Educational Series,2014,"Brick Wonders: Ancient, Natural and Modern Marvels in LEGO (US edition)",,,,0,0,0,0,,,,,,,,,,
ISBN9781438005188-1,Books,Barron's Educational Series,2014,Brick Flicks: 60 Iconic Movie Scenes and Posters Made from LEGO (US edition),,,,0,0,0,0,,,,,,,,,,
ISBN9781465418944-1,Books,Dorling Kindersley,2014,LEGO Friends: Character Encyclopedia,1.0,6.0,18.99,0,0,0,0,,,,,,,,,,
ISBN9781465422996-1,Books,Dorling Kindersley,2014,LEGO NINJAGO: The Visual Dictionary,1.0,5.0,,0,0,0,0,,,,,,,,,,
ISBN9781497409149-1,Books,CreateSpace/Bartneck,2014,The 2013 LEGO Minifigure Catalog: 1st Edition,,,,0,0,0,0,,,,,,,,,,
ISBN9781497434257-1,Books,CreateSpace/Bartneck,2014,The Star Wars LEGO Minifigure Catalog: 3rd Edition,,,,0,0,0,0,,,,,,,,,,
ISBN9781497576643-1,Books,CreateSpace/Bartneck,2014,The 2012 LEGO Minifigure Catalog: 2nd Edition,,,,0,0,0,0,,,,,,,,,,
ISBN9781593275280-1,Books,No Starch Press,2014,Steampunk LEGO,,,,0,0,0,0,,,,,,,,,,
ISBN9781593275327-1,Books,No Starch Press,2014,The LEGO MINDSTORMS EV3 Discovery Book,,,,0,0,0,0,,,,,,,,,,
ISBN9781593275532-1,Books,No Starch Press,2014,The Art of LEGO Design,,,,0,0,0,0,,,,,,,,,,
ISBN9781593275686-1,Books,No Starch Press,2014,The Art of LEGO MINDSTORMS EV3 Programming,,,,0,0,0,0,,,,,,,,,,
ISBN9781593275716-1,Books,No Starch Press,2014,The LEGO Neighborhood Book: Build a LEGO Town!,,,,0,0,0,0,,,,,,,,,,
ISBN9781593275860-1,Books,No Starch Press,2014,Beautiful LEGO 2,,,,0,0,0,0,,,,,,,,,,
ISBN9781593275877-1,Books,No Starch Press,2014,Incredible LEGO Technic,,,,0,0,0,0,,,,,,,,,,
ISBN9781593275884-1,Books,No Starch Press,2014,The Art of the Brick: A Life in LEGO,,,,0,0,0,0,,,,,,,,,,
ISBN9781593276003-1,Books,No Starch Press,2014,The LEGO MINDSTORMS EV3 Idea Book,,,,0,0,0,0,,,,,,,,,,
ISBN9781626362123-1,Books,Skyhorse Publishing,2014,"Extreme Bricks: Spectacular, Record-Breaking and Astounding LEGO Projects from Around the World",,,,0,0,0,0,,,,,,,,,,
ISBN9781627790178-1,Books,Henry Holt & Company,2014,Cool Creations in 101 Pieces,,,,0,0,0,0,,,,,,,,,,
ISBN9781629146492-1,Books,Skyhorse Publishing,2014,Brick Flicks: A Comprehensive Guide to Making Your Own Stop-Motion LEGO Movies,,,,0,0,0,0,,,,,,,,,,
ISBN9781629146829-1,Books,Skyhorse Publishing,2014,United States of LEGO: A Brick Tour of America,,,,0,0,0,0,,,,,,,,,,
ISBN9781845338879-1,Books,Mitchell Beazley,2014,"Brick Wonders: Ancient, Natural and Modern Marvels in LEGO",,,,0,0,0,0,,,,,,,,,,
ISBN9781845339753-1,Books,Mitchell Beazley,2014,Brick Flicks: 60 Cult Movie Scenes and Posters Made from LEGO,,,,0,0,0,0,,,,,,,,,,
ISBN9788461641888-1,Books,Arvo Brothers,2014,Kaneda's Bike,,,,0,0,0,0,,,,,,,,,,
LORDBUSINESS-1,The LEGO Movie,Promotional,2014,The LEGO Movie Promotional Figure - Lord Business,1.0,1.0,,0,0,0,0,80.0,,,,,,1.0,124.99,,
NEWCASTLE-2,Promotional,LEGO brand store opening set,2014,Newcastle Exclusive Minifigure Pack,,,,0,0,0,0,102.71,,,,,,1.0,380.76,,
STATENISLAND-1,Promotional,LEGO brand store opening set,2014,Staten Island Exclusive Minifigure Pack,,,,0,0,0,0,130.0,,,,,,1.0,277.36,,
TLMPS-1,The LEGO Movie,Promotional,2014,The LEGO Movie Promotional Set,,168.0,,0,0,0,0,,,,,,,,,,
TRUBAT-1,DC Comics Super Heroes,Loose Build,2014,Batman Bat Signal,,19.0,,0,0,0,0,,,,,,,,,,
TRUGHOST-1,Star Wars,Promotional,2014,Micro Ghost,,42.0,,0,0,0,0,10.0,11.1,,,2.0,11.1,,,1.0,8.98
TRUSANTA-1,Seasonal,Christmas,2014,Santa at the Beach,1.0,43.0,,0,0,0,0,,,,,,,,,,
TRUSHIELD-3,Marvel Super Heroes,Promotional,2014,Captain America's Shield,,259.0,,0,0,0,0,,,,,,,,,,
TRUTIE-1,Star Wars,Promotional,2014,TIE Fighter,,12.0,,0,0,0,0,,,,,,,,,,
TRUXWING-1,Star Wars,Promotional,2014,X-wing Fighter,,23.0,,0,0,0,0,,,,,,,,,,
WESTHARTFORD-1,Promotional,LEGO brand store opening set,2014,West Hartford Exclusive Minifigure Pack,,15.0,,0,0,0,0,,,,,,,2.0,340.07,,
WIJNEGEM-1,Promotional,LEGO brand stores,2014,Wijnegem 1st Anniversary minifigure pack,,,,0,0,0,0,,,,,,,,,,
1086-1,Duplo,,2000,Bulk Bucket,,48.0,,0,0,0,0,,,,,,,,,,
1177-1,Town,Special,2000,Santa's Truck,1.0,27.0,,0,0,0,0,86.44,,,,,,4.0,75.41,1.0,14.67
1196-1,Town,Telekom,2000,Telekom Race Cyclist,1.0,5.0,,0,0,0,0,20.52,9.77,5.0,20.5,,,8.0,27.77,6.0,10.1
1197-1,Town,Telekom,2000,Telekom Race Cyclist and Television Motorbike,3.0,26.0,,0,0,0,0,50.0,27.62,1.0,50.0,1.0,27.62,4.0,55.52,11.0,22.95
1198-1,Town,Telekom,2000,Telekom Race Cyclists and Service Crew,3.0,70.0,,0,0,0,0,62.94,51.82,4.0,62.21,1.0,51.82,7.0,68.25,8.0,41.23
1199-1,Town,Telekom,2000,Telekom Race Cyclists and Winners' Podium,8.0,93.0,,0,0,0,0,129.23,51.4,2.0,129.23,2.0,51.4,27.0,96.51,5.0,72.22
1261-1,Duplo,Little Forest Friends,2000,Tea With Bumble Bee,2.0,10.0,5.0,0,0,0,0,30.49,20.02,,,,,,,,
1263-1,Seasonal,Easter,2000,Easter Bunny,,27.0,3.0,0,0,0,0,6.87,4.0,2.0,6.87,1.0,4.0,9.0,9.76,5.0,4.29
1264-1,Seasonal,Easter,2000,Easter Chicks,,26.0,,0,0,0,0,10.45,3.33,3.0,9.71,,,9.0,10.2,6.0,3.65
1272-1,Town,Race,2000,Blue Racer,1.0,23.0,3.95,0,0,0,0,9.5,2.73,,,,,,,,
1273-1,Town,Race,2000,Red Four Wheel Driver,1.0,20.0,,0,0,0,0,6.99,,,,,,,,2.0,2.69
1278-1,Adventurers,Dino Island,2000,Jones and Baby Tyranno,1.0,23.0,,0,0,0,0,13.68,15.0,,,,,1.0,141.13,,
1279-1,Adventurers,Dino Island,2000,Cunningham's Dinofinder,1.0,21.0,,0,0,0,0,56.87,15.0,2.0,56.87,1.0,15.0,1.0,141.13,1.0,29.35
1280-1,Adventurers,Dino Island,2000,Dr. Kilroy's Microcopter,1.0,28.0,,0,0,0,0,13.68,10.0,,,,,1.0,141.13,5.0,11.33
1281-1,Adventurers,Dino Island,2000,Mike's Dinohunter,1.0,24.0,,0,0,0,0,64.09,10.73,1.0,64.09,,,1.0,141.13,6.0,10.83
1282-1,Town,Race,2000,Blue Racer,1.0,23.0,,0,0,0,0,13.59,9.0,2.0,13.59,,,1.0,18.57,,
1283-1,Town,Race,2000,Red Four Wheel Driver,1.0,20.0,,0,0,0,0,16.15,7.0,,,,,4.0,19.64,3.0,6.87
1284-1,Town,Race,2000,Green Buggy,1.0,23.0,,0,0,0,0,13.06,,1.0,15.0,,,2.0,16.79,2.0,8.84
1285-1,Town,Race,2000,Yellow Tiger,1.0,23.0,,0,0,0,0,15.0,4.72,1.0,15.0,,,,,5.0,10.81
1286-1,Castle,Knights' Kingdom I,2000,King Leo's Spear Cart,1.0,22.0,,0,0,0,0,49.15,17.81,,,2.0,17.81,,,10.0,18.47
1287-1,Castle,Knights' Kingdom I,2000,Richard's Arrowseat,1.0,15.0,,0,0,0,0,53.38,11.34,,,2.0,10.59,,,1.0,12.2
1288-1,Castle,Knights' Kingdom I,2000,Bull's Fire Attacker,1.0,24.0,,0,0,0,0,53.38,17.89,,,2.0,17.89,,,6.0,17.89
1289-1,Castle,Knights' Kingdom I,2000,Weezil's Stone Bomber,1.0,22.0,,0,0,0,0,55.12,20.96,1.0,55.12,1.0,14.77,,,5.0,18.73
1290-1,Technic,Robo Riders,2000,Lava Buggy,,35.0,,0,0,0,0,10.44,,,,,,,,1.0,15.0
1291-1,Technic,Robo Riders,2000,Power Bike,,32.0,,0,0,0,0,12.52,,,,,,,,,
1292-1,Technic,Robo Riders,2000,Frost Flyer,,33.0,,0,0,0,0,10.0,3.89,1.0,10.0,,,,,,
1293-1,Technic,Robo Riders,2000,Swamp Craft,,25.0,,0,0,0,0,10.0,5.4,1.0,10.0,1.0,5.4,,,,
1294-1,Town,City,2000,Fire Helicopter,1.0,31.0,,0,0,0,0,32.2,12.5,,,,,1.0,50.0,1.0,14.86
1295-1,Town,City,2000,Water Rider,1.0,30.0,,0,0,0,0,17.39,3.73,,,,,1.0,54.18,,
1296-1,Town,City,2000,Land Scooper,1.0,30.0,,0,0,0,0,32.17,3.5,,,,,1.0,50.0,,
1297-1,Town,City,2000,Speed Patroller,1.0,34.0,,0,0,0,0,11.13,10.0,,,,,,,1.0,9.77
1349-1,Studios,,2000,Steven Spielberg Moviemaker Set,7.0,442.0,180.0,0,0,0,0,315.0,131.94,3.0,247.17,3.0,115.27,9.0,250.47,10.0,118.97
1450-1,Duplo,,2000,DUPLO Bucket,,50.0,,0,0,0,0,,,,,,,,,,
1515-1,Gear,Pens,2000,Classic Pen Series 1,,,,0,0,0,0,,,,,,,,,,
1516-2,Gear,Pens,2000,Decoder Pen Series 1,,,,0,0,0,0,,,,,,,,,,
1517-2,Gear,Pens,2000,Hieroglyph Pen Series 1,,,,0,0,0,0,,,,,,,,,,
1518-2,Gear,Pens,2000,Race Pen Series 1,,,,0,0,0,0,,,,,,,,,,
1519-1,Gear,Pens,2000,Sport Pen Series 1,,,,0,0,0,0,,,,,,,,,,
1520-2,Gear,Pens,2000,Adventure Pen Series 1,,,,0,0,0,0,,399.0,,,,,,,,
1522-1,Gear,Pens,2000,Soccer Pen Series 2,,,,0,0,0,0,19.99,,,,,,2.0,27.5,,
1523-1,Gear,Pens,2000,Arctic Pen Series 2,,,,0,0,0,0,,2.75,,,,,2.0,19.5,,
1524-1,Gear,Pens,2000,Dino Island Pen Series 2,1.0,,,0,0,0,0,,,,,,,2.0,17.12,,
1525-2,Gear,Pens,2000,World Pen Series 2,,,,0,0,0,0,,,,,,,,,,
2027-1,Gear,Pens,2000,Pen Pack Alpha,,,,0,0,0,0,,,,,,,,,,
2028-1,Gear,Pens,2000,Pen Pack Classic,,,3.0,0,0,0,0,,,,,,,,,,
2029-1,Gear,Pens,2000,Pen Pack Dream Star,,,6.0,0,0,0,0,,,,,,,,,,
2030-2,Gear,Pens,2000,Pen Pack Safari,,,,0,0,0,0,,,,,,,,,,
2077-1,Baby,,2000,My Bumble Bee,,12.0,10.0,0,0,0,0,,,,,,,,,1.0,22.8
2155-1,Basic,,2000,Water-Plane,,18.0,,0,0,0,0,18.94,,1.0,18.94,,,2.0,16.04,,
2156-1,Basic,,2000,Racer,,17.0,,0,0,0,0,18.94,,1.0,18.94,,,2.0,16.04,1.0,3.26
2157-1,Basic,,2000,Speed Boat,,16.0,,0,0,0,0,18.94,,1.0,18.94,,,2.0,16.04,,
2158-1,Basic,,2000,Copter,,10.0,,0,0,0,0,18.94,,1.0,18.94,,,2.0,16.04,,
2225-1,Duplo,,2000,Heavy Loader,,70.0,,0,0,0,0,,,,,,,,,,
2250-1,Basic,Seasonal,2000,Advent Calendar,,240.0,20.0,0,0,0,0,28.58,10.88,1.0,28.58,1.0,10.88,5.0,51.75,3.0,13.97
2297-1,Duplo,,2000,Cute Building Animals,,11.0,7.0,0,0,0,0,,5.99,,,,,,,3.0,7.01
2332-1,Duplo,,2000,DUPLO Bucket (XL) - Elephants,2.0,88.0,,0,0,0,0,,,,,,,,,,
2400-1,Duplo,,2000,Cute Building Vehicles,1.0,31.0,15.0,0,0,0,0,20.0,,,,,,,,1.0,18.41
2468-1,Baby,,2000,My First Rattle,,2.0,,0,0,0,0,13.44,,1.0,13.44,,,,,,
2477-1,Duplo,,2000,Basic Building Set,,30.0,6.0,0,0,0,0,,,,,,,,,,
2503-1,Baby,,2000,Musical Apple,,2.0,10.0,0,0,0,0,26.28,,,,,,,,,
2514-1,Baby,,2000,Activity Friends,,9.0,13.0,0,0,0,0,35.11,16.87,,,,,2.0,31.27,1.0,32.57
2517-1,Baby,,2000,My Rattle Friends,,3.0,6.0,0,0,0,0,15.52,,1.0,15.52,,,3.0,17.3,2.0,17.15
2522-1,Baby,,2000,Play Book,1.0,2.0,10.0,0,0,0,0,31.7,20.8,,,,,,,4.0,17.17
2524-1,Baby,,2000,My Racing Bugs,,4.0,10.0,0,0,0,0,,,,,,,4.0,32.57,,
2526-1,Baby,,2000,Tim & Tom's Adventure,1.0,1.0,8.0,0,0,0,0,53.88,17.05,,,,,,,1.0,39.8
2587-1,Baby,,2000,Play Train,1.0,6.0,6.0,0,0,0,0,,,,,,,,,,
2589-1,Baby,,2000,Timmy on Tour Stack 'n' Learn,1.0,9.0,6.0,0,0,0,0,,,,,,,,,1.0,21.47
2591-1,Baby,,2000,Happy Explorers Stack 'n' Learn,2.0,17.0,13.0,0,0,0,0,,,,,,,,,3.0,17.02
2592-1,Baby,Disney's Baby Mickey,2000,Baby Mickey & Baby Minnie,2.0,18.0,20.0,0,0,0,0,,38.0,,,,,,,1.0,44.64
2593-1,Baby,Disney's Baby Mickey,2000,Baby Mickey,1.0,8.0,10.0,0,0,0,0,,,,,,,2.0,108.6,,
2594-1,Baby,Disney's Baby Mickey,2000,Baby Mickey & Baby Minnie Playground,2.0,9.0,15.0,0,0,0,0,,22.83,,,,,2.0,54.31,3.0,28.32
2707-1,Basic,,2000,Glider,,9.0,,0,0,0,0,1.98,,3.0,1.98,,,,,,
2708-1,Basic,,2000,Aircraft,,12.0,,0,0,0,0,2.05,,3.0,2.02,,,,,,
2709-1,Basic,,2000,Snowmobile,,8.0,,0,0,0,0,2.5,,,,,,,,,
2710-1,Basic,,2000,Helicopter,,8.0,,0,0,0,0,1.98,,3.0,1.98,,,10.0,9.77,,
2722-1,Basic,,2000,Ship,,12.0,,0,0,0,0,2.75,,,,,,,,,
2751-1,Duplo,,2000,Egg Fun,,,4.0,0,0,0,0,177.1,,,,,,1.0,101.15,,
2797-1,Duplo,,2000,Happy Bucket,1.0,49.0,,0,0,0,0,,,,,,,,,1.0,15.22
2799-1,Duplo,,2000,XL Fun-time Bucket,1.0,90.0,,0,0,0,0,,13.29,,,,,,,,
2825-1,Duplo,Little Forest Friends,2000,The Meadowsweets,2.0,15.0,10.0,0,0,0,0,30.48,20.02,1.0,42.29,,,,,2.0,25.28
2827-1,Duplo,Little Forest Friends,2000,"Read, Listen and Play Box",5.0,38.0,25.0,0,0,0,0,,59.86,,,,,,,2.0,42.34
2904-1,Action Wheelers,,2000,Motorbike,1.0,11.0,10.0,0,0,0,0,5.65,11.98,,,,,5.0,60.04,3.0,14.12
2909-1,Action Wheelers,,2000,Helicopter,1.0,18.0,15.0,0,0,0,0,,30.03,,,1.0,18.9,2.0,66.8,4.0,21.18
2912-1,Action Wheelers,,2000,Radical Racer,1.0,16.0,20.0,0,0,0,0,,26.61,,,,,3.0,65.88,4.0,39.28
2913-1,Action Wheelers,,2000,Construction,2.0,29.0,30.0,0,0,0,0,44.0,25.52,,,,,2.0,104.74,2.0,47.25
2914-1,Action Wheelers,,2000,Rescue Base,3.0,44.0,50.0,0,0,0,0,96.0,89.0,,,,,1.0,434.44,,
2916-1,Action Wheelers,,2000,MyBot,1.0,31.0,50.0,0,0,0,0,103.04,27.82,,,1.0,27.11,3.0,133.95,,
2931-1,Duplo,Trains,2000,Push Locomotive,1.0,10.0,15.0,0,0,0,0,78.79,12.7,,,,,,,3.0,15.39
2932-1,Duplo,Trains,2000,Train Starter Set with Motor,3.0,29.0,50.0,0,0,0,0,45.0,72.24,,,,,,,2.0,103.67
2933-1,Duplo,Trains,2000,Deluxe Train Set with Motor,3.0,75.0,100.0,0,0,0,0,142.95,79.9,,,,,,,2.0,115.67
2936-1,Duplo,Trains,2000,Train Station,3.0,40.0,30.0,0,0,0,0,,49.71,,,,,2.0,73.31,3.0,33.37
2937-1,Duplo,Trains,2000,Supplementary Wagon,1.0,9.0,9.0,0,0,0,0,8.25,,,,,,3.0,21.72,,
2938-1,Duplo,Trains,2000,Train Tunnel,1.0,14.0,15.0,0,0,0,0,34.23,,,,,,,,,
2942-1,Duplo,,2000,Play House,4.0,73.0,70.0,0,0,0,0,152.87,74.76,,,,,,,1.0,76.15
2967-1,Duplo,,2000,Special Tubes,1.0,37.0,15.0,0,0,0,0,,,,,,,,,,
2968-1,Duplo,,2000,Animal Safari,1.0,48.0,20.0,0,0,0,0,,,,,,,,,1.0,99.99
2989-1,Duplo,Winnie the Pooh,2000,Pooh's Honeypot,2.0,44.0,20.0,0,0,0,0,,,,,,,,,1.0,50.0
2990-1,Duplo,Winnie the Pooh,2000,Tigger's Tree-House,2.0,33.0,20.0,0,0,0,0,103.27,35.91,,,,,1.0,75.0,,
3048-1,Duplo,,2000,Medium Idea Bucket,1.0,49.0,,0,0,0,0,28.87,,,,,,,,,
3049-1,Duplo,,2000,XL Idea Bucket,1.0,78.0,15.0,0,0,0,0,,,,,,,,,,
3057-1,Books,LEGO,2000,Create 'N' Race,,105.0,20.0,0,0,0,0,29.99,22.0,,,2.0,17.73,1.0,54.54,1.0,15.85
3058-1,Books,LEGO,2000,Busy City,,73.0,20.0,0,0,0,0,30.0,10.0,1.0,21.31,1.0,10.0,5.0,38.84,3.0,17.77
3059-1,Books,LEGO,2000,Mars Mission,1.0,85.0,20.0,0,0,0,0,18.75,9.56,,,,,1.0,40.0,6.0,16.59
3099-1,Duplo,,2000,Duplo Storage Chest,,142.0,20.0,0,0,0,0,,22.17,,,,,,,6.0,32.85
3148-1,Scala,Dolls,2000,Carla's Winter Camp,1.0,167.0,38.0,0,0,0,0,60.6,22.9,,,,,,,2.0,105.9
3149-1,Scala,Dolls,2000,Happy Home,3.0,265.0,100.0,0,0,0,0,,48.3,,,,,1.0,271.53,3.0,177.4
3150-1,Scala,Dolls,2000,Puppy Playground,,35.0,8.0,0,0,0,0,19.06,26.92,,,1.0,26.92,,,4.0,13.03
3151-1,Scala,Dolls,2000,Emma on the Move,1.0,65.0,15.0,0,0,0,0,51.16,53.62,,,,,1.0,63.84,4.0,40.73
3152-1,Scala,Dolls,2000,Playroom for the Baby Thomas,1.0,81.0,15.0,0,0,0,0,69.0,,1.0,69.0,,,,,6.0,37.65
3155-1,Scala,Dolls,2000,Olivia in Smooth Dress,1.0,6.0,9.0,0,0,0,0,53.19,,1.0,53.19,,,4.0,35.76,2.0,36.04
3156-1,Scala,Dolls,2000,Hot Wear for Woman,,3.0,5.0,0,0,0,0,7.36,,,,,,4.0,10.64,1.0,13.03
3157-1,Scala,Dolls,2000,Cool Wear for Girls,,2.0,5.0,0,0,0,0,8.0,7.92,,,,,5.0,17.22,,
3158-1,Scala,Dolls,2000,Christian in Tough Wear,1.0,7.0,9.0,0,0,0,0,71.56,,,,,,,,3.0,26.88
3159-1,Scala,Dolls,2000,Celebration,,41.0,5.0,0,0,0,0,17.71,,,,,,,,2.0,9.77
3336-1,Duplo,,2000,Half-Tub Green,,90.0,,0,0,0,0,,,,,,,,,,
3340-1,Star Wars,Minifig Pack,2000,"Star Wars #1 - Emperor Palpatine, Darth Maul and Darth Vader",3.0,32.0,5.0,0,0,0,0,140.28,126.96,3.0,140.28,2.0,126.96,10.0,185.63,5.0,141.21
3341-1,Star Wars,Minifig Pack,2000,"Star Wars #2 - Luke Skywalker, Han Solo and Boba Fett",3.0,22.0,5.0,0,0,0,0,140.88,93.5,,,2.0,88.2,8.0,176.97,7.0,98.3
3342-1,Star Wars,Minifig Pack,2000,Star Wars #3 - Chewbacca and 2 Biker Scouts,3.0,22.0,5.0,0,0,0,0,78.02,64.49,3.0,69.3,3.0,57.61,14.0,94.57,6.0,72.8
3343-1,Star Wars,Minifig Pack,2000,Star Wars #4 - Battle Droid Commander and 2 Battle Droids,3.0,30.0,5.0,0,0,0,0,69.44,42.46,3.0,61.53,5.0,36.63,11.0,93.69,16.0,45.45
3344-1,Castle,Ninja,2000,One Minifig Pack - Ninja #1,1.0,9.0,,0,0,0,0,150.0,32.62,1.0,123.48,,,9.0,153.75,,
3345-1,Castle,Ninja,2000,Three Minifig Pack - Ninja #2,3.0,21.0,,0,0,0,0,300.0,110.0,,,,,4.0,376.46,,
3346-1,Castle,Ninja,2000,Three Minifig Pack - Ninja #3,3.0,22.0,5.0,0,0,0,0,443.68,300.0,2.0,401.92,1.0,300.0,1.0,700.0,,
3347-1,Rock Raiders,,2000,Mini Heroes Collection: Rock Raiders #1,1.0,8.0,2.99,0,0,0,0,449.26,29.0,4.0,431.41,,,2.0,490.0,,
3348-1,Rock Raiders,,2000,Mini Heroes Collection: Rock Raiders #2,3.0,21.0,,0,0,0,0,84.79,80.0,1.0,53.83,,,6.0,80.04,,
3349-1,Rock Raiders,,2000,Mini Heroes Collection: Rock Raiders #3,3.0,26.0,,0,0,0,0,62.69,30.62,4.0,59.8,,,2.0,63.88,,
3350-1,Town,City,2000,Three Minifig Pack - City #1,3.0,24.0,5.0,0,0,0,0,28.05,12.0,1.0,29.99,,,3.0,44.68,1.0,19.55
3351-1,Town,City,2000,Three Minifig Pack - City #2,3.0,21.0,5.0,0,0,0,0,14.77,10.08,1.0,12.0,,,22.0,20.04,2.0,15.29
3401-1,Sports,Football,2000,Shoot 'n' Score,2.0,22.0,6.0,0,0,0,0,33.36,4.14,1.0,33.36,2.0,5.59,,,11.0,11.52
3401-2,Sports,Football,2000,Shoot 'n' Score (Zidane Edition),2.0,22.0,,0,0,0,0,41.9,13.96,1.0,41.9,2.0,14.74,18.0,47.65,7.0,15.07
3402-1,Sports,Football,2000,Stand with Lights,2.0,62.0,10.0,0,0,0,0,14.95,15.63,1.0,30.47,3.0,12.75,8.0,34.67,11.0,14.01
3403-1,Sports,Football,2000,Fans' Grandstand with Scoreboard,3.0,81.0,15.0,0,0,0,0,34.0,15.33,,,4.0,14.67,5.0,39.84,29.0,18.54
3404-1,Sports,Football,2000,Black Team Bus,6.0,127.0,20.0,0,0,0,0,75.0,28.46,1.0,75.0,1.0,28.46,3.0,75.25,10.0,35.16
3405-1,Sports,Football,2000,Blue Team Bus,6.0,131.0,20.0,0,0,0,0,51.97,40.12,,,2.0,40.12,10.0,91.06,7.0,47.1
3406-1,Sports,Football,2000,Americas Team Bus,6.0,133.0,20.0,0,0,0,0,34.97,24.89,2.0,39.99,5.0,29.31,11.0,47.89,10.0,21.4
3406-2,Sports,Football,2000,French Team Bus,6.0,108.0,,0,0,0,0,,,,,,,,,,
3407-1,Sports,Football,2000,Red Team Bus,6.0,133.0,20.0,0,0,0,0,47.0,19.08,,,1.0,19.08,4.0,71.88,11.0,25.01
3408-1,Sports,Football,2000,Super Sports Coverage,5.0,222.0,30.0,0,0,0,0,39.99,25.39,1.0,39.99,1.0,25.39,6.0,57.1,29.0,33.48
3409-1,Sports,Football,2000,Championship Challenge,12.0,294.0,50.0,0,0,0,0,225.0,66.77,2.0,215.0,18.0,62.27,4.0,185.83,21.0,100.01
3410-1,Sports,Football,2000,Field Expander,4.0,49.0,15.0,0,0,0,0,20.0,7.29,1.0,20.0,1.0,5.0,5.0,49.74,12.0,11.32
